customer_id,customer_name,category_count
76472,Customer_76472,7
15435,Customer_15435,7
54330,Customer_54330,7
63657,Customer_63657,7
75573,Customer_75573,7
50359,Customer_50359,7
26311,Customer_26311,7
26926,Customer_26926,7
31133,Customer_31133,7
88952,Customer_88952,7
3711,Customer_3711,7
15563,Customer_15563,7
21001,Customer_21001,7
30102,Customer_30102,7
48153,Customer_48153,7
15646,Customer_15646,7
70463,Customer_70463,7
29759,Customer_29759,7
25696,Customer_25696,7
71699,Customer_71699,7
50068,Customer_50068,7
1035,Customer_1035,7
43297,Customer_43297,7
55005,Customer_55005,7
48357,Customer_48357,7
57403,Customer_57403,7
44128,Customer_44128,7
92971,Customer_92971,7
83150,Customer_83150,7
72432,Customer_72432,7
58028,Customer_58028,7
68821,Customer_68821,7
11859,Customer_11859,7
10629,Customer_10629,7
64247,Customer_64247,7
36370,Customer_36370,7
51464,Customer_51464,7
84980,Customer_84980,7
92724,Customer_92724,7
49424,Customer_49424,7
22100,Customer_22100,7
8778,Customer_8778,7
41435,Customer_41435,7
40649,Customer_40649,7
18778,Customer_18778,7
4831,Customer_4831,7
26303,Customer_26303,7
60655,Customer_60655,7
43265,Customer_43265,7
44099,Customer_44099,7
79816,Customer_79816,7
71452,Customer_71452,7
3349,Customer_3349,7
72195,Customer_72195,7
13322,Customer_13322,7
27216,Customer_27216,7
74193,Customer_74193,7
43671,Customer_43671,7
38666,Customer_38666,7
31910,Customer_31910,7
49061,Customer_49061,7
95244,Customer_95244,7
1956,Customer_1956,7
62675,Customer_62675,7
5738,Customer_5738,7
81855,Customer_81855,7
13683,Customer_13683,7
13613,Customer_13613,7
63799,Customer_63799,7
64925,Customer_64925,7
59888,Customer_59888,7
21373,Customer_21373,7
4150,Customer_4150,7
56337,Customer_56337,7
51679,Customer_51679,7
64787,Customer_64787,7
18695,Customer_18695,7
47903,Customer_47903,7
16959,Customer_16959,7
78895,Customer_78895,7
19821,Customer_19821,7
98375,Customer_98375,7
51020,Customer_51020,7
42298,Customer_42298,7
1941,Customer_1941,7
41246,Customer_41246,7
19348,Customer_19348,7
32240,Customer_32240,7
55624,Customer_55624,7
40984,Customer_40984,7
24790,Customer_24790,7
93002,Customer_93002,7
93471,Customer_93471,7
25988,Customer_25988,7
73379,Customer_73379,7
52061,Customer_52061,7
68288,Customer_68288,7
37492,Customer_37492,7
1851,Customer_1851,7
66213,Customer_66213,7
82714,Customer_82714,7
87177,Customer_87177,7
20503,Customer_20503,7
77427,Customer_77427,7
4167,Customer_4167,7
93709,Customer_93709,7
8731,Customer_8731,7
71910,Customer_71910,7
80989,Customer_80989,7
32436,Customer_32436,7
86999,Customer_86999,7
8955,Customer_8955,7
42189,Customer_42189,7
11031,Customer_11031,7
35522,Customer_35522,7
2746,Customer_2746,7
62706,Customer_62706,7
67795,Customer_67795,7
30666,Customer_30666,7
19263,Customer_19263,7
23229,Customer_23229,7
2910,Customer_2910,7
60677,Customer_60677,7
6016,Customer_6016,7
61982,Customer_61982,7
35968,Customer_35968,7
78657,Customer_78657,7
58280,Customer_58280,7
72834,Customer_72834,7
28988,Customer_28988,7
64830,Customer_64830,7
76916,Customer_76916,7
30498,Customer_30498,7
45698,Customer_45698,7
16285,Customer_16285,7
86203,Customer_86203,7
1951,Customer_1951,7
68232,Customer_68232,7
92826,Customer_92826,7
57647,Customer_57647,7
36855,Customer_36855,7
50473,Customer_50473,7
35518,Customer_35518,7
24087,Customer_24087,7
91220,Customer_91220,7
70643,Customer_70643,7
29804,Customer_29804,7
99590,Customer_99590,7
47857,Customer_47857,7
51462,Customer_51462,7
16137,Customer_16137,7
488,Customer_488,7
29915,Customer_29915,7
3908,Customer_3908,7
42799,Customer_42799,7
94913,Customer_94913,7
27153,Customer_27153,7
51837,Customer_51837,7
15268,Customer_15268,7
645,Customer_645,7
65135,Customer_65135,7
60406,Customer_60406,7
71331,Customer_71331,7
57512,Customer_57512,7
83996,Customer_83996,7
49788,Customer_49788,7
27826,Customer_27826,7
64529,Customer_64529,7
97249,Customer_97249,7
1446,Customer_1446,7
48620,Customer_48620,7
40735,Customer_40735,7
64319,Customer_64319,7
74152,Customer_74152,7
93540,Customer_93540,7
95958,Customer_95958,7
70205,Customer_70205,7
56088,Customer_56088,7
89747,Customer_89747,7
2707,Customer_2707,7
49341,Customer_49341,7
44400,Customer_44400,7
98198,Customer_98198,7
2874,Customer_2874,7
52457,Customer_52457,7
93475,Customer_93475,7
18013,Customer_18013,7
51946,Customer_51946,7
16064,Customer_16064,7
2278,Customer_2278,7
23143,Customer_23143,7
8872,Customer_8872,7
19676,Customer_19676,7
15928,Customer_15928,7
1175,Customer_1175,7
46352,Customer_46352,7
19822,Customer_19822,7
69250,Customer_69250,7
43669,Customer_43669,7
68397,Customer_68397,7
63735,Customer_63735,7
61786,Customer_61786,7
98886,Customer_98886,7
30569,Customer_30569,7
6636,Customer_6636,7
52700,Customer_52700,7
57233,Customer_57233,7
61249,Customer_61249,7
44265,Customer_44265,7
12037,Customer_12037,7
84702,Customer_84702,7
17869,Customer_17869,7
91658,Customer_91658,7
85101,Customer_85101,7
5317,Customer_5317,7
57287,Customer_57287,7
49675,Customer_49675,7
52575,Customer_52575,7
38512,Customer_38512,7
11304,Customer_11304,7
42659,Customer_42659,7
84572,Customer_84572,7
95455,Customer_95455,7
92414,Customer_92414,7
30217,Customer_30217,7
49961,Customer_49961,7
43958,Customer_43958,7
63265,Customer_63265,7
84051,Customer_84051,7
48881,Customer_48881,7
31993,Customer_31993,7
77423,Customer_77423,7
10735,Customer_10735,7
35338,Customer_35338,7
32854,Customer_32854,7
36094,Customer_36094,7
53803,Customer_53803,7
36470,Customer_36470,7
13388,Customer_13388,7
26582,Customer_26582,7
66219,Customer_66219,7
17027,Customer_17027,7
36561,Customer_36561,7
86290,Customer_86290,7
37275,Customer_37275,7
74708,Customer_74708,7
95529,Customer_95529,7
35939,Customer_35939,7
59314,Customer_59314,7
96589,Customer_96589,7
53479,Customer_53479,7
88757,Customer_88757,7
74388,Customer_74388,7
33723,Customer_33723,7
81951,Customer_81951,7
72875,Customer_72875,7
47652,Customer_47652,7
23005,Customer_23005,7
82621,Customer_82621,7
55045,Customer_55045,7
52029,Customer_52029,7
7254,Customer_7254,7
88651,Customer_88651,7
96222,Customer_96222,7
67247,Customer_67247,7
20878,Customer_20878,7
23569,Customer_23569,7
7798,Customer_7798,7
72377,Customer_72377,7
23472,Customer_23472,7
90643,Customer_90643,7
12665,Customer_12665,7
4285,Customer_4285,7
18930,Customer_18930,7
29135,Customer_29135,7
510,Customer_510,7
7592,Customer_7592,7
11474,Customer_11474,7
15742,Customer_15742,7
34190,Customer_34190,7
887,Customer_887,7
98457,Customer_98457,7
61971,Customer_61971,7
80239,Customer_80239,7
11884,Customer_11884,7
59856,Customer_59856,7
7675,Customer_7675,7
54542,Customer_54542,7
72125,Customer_72125,7
35846,Customer_35846,7
80016,Customer_80016,7
70718,Customer_70718,7
33826,Customer_33826,7
98511,Customer_98511,7
66288,Customer_66288,7
39578,Customer_39578,7
38839,Customer_38839,7
77934,Customer_77934,7
42392,Customer_42392,7
73957,Customer_73957,7
99623,Customer_99623,7
84181,Customer_84181,7
52198,Customer_52198,7
3341,Customer_3341,7
27546,Customer_27546,7
24147,Customer_24147,7
25582,Customer_25582,7
58945,Customer_58945,7
22084,Customer_22084,7
58902,Customer_58902,7
94487,Customer_94487,7
16427,Customer_16427,7
52672,Customer_52672,7
73372,Customer_73372,7
97398,Customer_97398,7
77928,Customer_77928,7
9910,Customer_9910,7
76837,Customer_76837,7
92868,Customer_92868,7
86338,Customer_86338,7
83581,Customer_83581,7
53147,Customer_53147,7
71079,Customer_71079,7
54863,Customer_54863,7
18475,Customer_18475,7
39393,Customer_39393,7
22021,Customer_22021,7
27859,Customer_27859,7
17718,Customer_17718,7
58319,Customer_58319,7
19867,Customer_19867,7
50549,Customer_50549,7
83315,Customer_83315,7
25230,Customer_25230,7
58908,Customer_58908,7
33883,Customer_33883,7
5458,Customer_5458,7
60518,Customer_60518,7
83644,Customer_83644,7
78614,Customer_78614,7
57703,Customer_57703,7
51102,Customer_51102,7
81283,Customer_81283,7
23531,Customer_23531,7
57043,Customer_57043,7
15542,Customer_15542,7
43627,Customer_43627,7
50119,Customer_50119,7
43397,Customer_43397,7
99766,Customer_99766,7
61986,Customer_61986,7
84539,Customer_84539,7
46029,Customer_46029,7
39838,Customer_39838,7
10513,Customer_10513,7
53995,Customer_53995,7
8309,Customer_8309,7
52554,Customer_52554,7
84878,Customer_84878,7
39263,Customer_39263,7
54778,Customer_54778,7
60137,Customer_60137,7
25534,Customer_25534,7
13325,Customer_13325,7
53599,Customer_53599,7
99081,Customer_99081,7
299,Customer_299,7
20369,Customer_20369,7
38677,Customer_38677,7
25768,Customer_25768,7
89674,Customer_89674,7
40142,Customer_40142,7
83588,Customer_83588,7
55925,Customer_55925,7
91775,Customer_91775,7
57099,Customer_57099,7
49448,Customer_49448,7
49490,Customer_49490,7
91290,Customer_91290,7
31658,Customer_31658,7
82706,Customer_82706,7
93058,Customer_93058,7
23741,Customer_23741,7
91170,Customer_91170,7
44288,Customer_44288,7
92519,Customer_92519,7
90734,Customer_90734,7
23706,Customer_23706,7
10858,Customer_10858,7
3285,Customer_3285,7
62586,Customer_62586,7
87078,Customer_87078,7
77526,Customer_77526,7
6080,Customer_6080,7
25962,Customer_25962,7
73141,Customer_73141,7
14889,Customer_14889,7
99589,Customer_99589,7
83104,Customer_83104,7
27960,Customer_27960,7
33468,Customer_33468,7
89193,Customer_89193,7
64725,Customer_64725,7
58499,Customer_58499,7
69381,Customer_69381,7
40681,Customer_40681,7
69431,Customer_69431,7
37384,Customer_37384,7
16223,Customer_16223,7
65744,Customer_65744,7
90595,Customer_90595,7
22544,Customer_22544,7
65687,Customer_65687,7
35556,Customer_35556,7
34250,Customer_34250,7
32952,Customer_32952,7
77769,Customer_77769,7
19211,Customer_19211,7
86287,Customer_86287,7
37802,Customer_37802,7
94553,Customer_94553,7
60142,Customer_60142,7
62081,Customer_62081,7
70368,Customer_70368,7
40945,Customer_40945,7
56354,Customer_56354,7
81773,Customer_81773,7
62211,Customer_62211,7
62884,Customer_62884,7
55002,Customer_55002,7
39079,Customer_39079,7
90740,Customer_90740,7
32113,Customer_32113,7
4643,Customer_4643,7
86256,Customer_86256,7
90574,Customer_90574,7
18020,Customer_18020,7
11397,Customer_11397,7
48565,Customer_48565,7
90766,Customer_90766,7
74266,Customer_74266,7
62500,Customer_62500,7
45235,Customer_45235,7
77183,Customer_77183,7
52075,Customer_52075,7
9694,Customer_9694,7
95159,Customer_95159,7
85771,Customer_85771,7
93494,Customer_93494,7
10913,Customer_10913,7
17607,Customer_17607,7
47852,Customer_47852,7
91865,Customer_91865,7
34422,Customer_34422,7
10722,Customer_10722,7
41580,Customer_41580,7
51986,Customer_51986,7
72756,Customer_72756,7
93949,Customer_93949,7
60621,Customer_60621,7
84420,Customer_84420,7
57675,Customer_57675,7
24459,Customer_24459,7
2470,Customer_2470,7
98286,Customer_98286,7
19899,Customer_19899,7
33490,Customer_33490,7
19057,Customer_19057,7
33977,Customer_33977,7
41055,Customer_41055,7
50792,Customer_50792,7
86849,Customer_86849,7
99052,Customer_99052,7
43774,Customer_43774,7
94784,Customer_94784,7
38056,Customer_38056,7
24209,Customer_24209,7
93177,Customer_93177,7
71623,Customer_71623,7
66434,Customer_66434,7
31085,Customer_31085,7
5271,Customer_5271,7
61578,Customer_61578,7
21819,Customer_21819,7
58977,Customer_58977,7
77824,Customer_77824,7
85562,Customer_85562,7
43507,Customer_43507,7
43685,Customer_43685,7
86902,Customer_86902,7
48258,Customer_48258,7
32437,Customer_32437,7
7462,Customer_7462,7
98395,Customer_98395,7
2826,Customer_2826,7
69401,Customer_69401,7
1688,Customer_1688,7
27857,Customer_27857,7
99530,Customer_99530,7
81443,Customer_81443,7
22866,Customer_22866,7
37604,Customer_37604,7
75833,Customer_75833,7
75722,Customer_75722,7
89666,Customer_89666,7
61551,Customer_61551,7
16177,Customer_16177,7
20489,Customer_20489,7
81514,Customer_81514,7
11610,Customer_11610,7
9481,Customer_9481,7
28269,Customer_28269,7
34360,Customer_34360,7
34896,Customer_34896,7
56544,Customer_56544,7
33620,Customer_33620,7
2091,Customer_2091,7
8478,Customer_8478,7
44404,Customer_44404,7
66080,Customer_66080,7
75794,Customer_75794,7
85071,Customer_85071,7
90485,Customer_90485,7
19681,Customer_19681,7
31832,Customer_31832,7
57095,Customer_57095,7
94625,Customer_94625,7
42680,Customer_42680,7
13871,Customer_13871,7
38518,Customer_38518,7
53074,Customer_53074,7
95841,Customer_95841,7
58659,Customer_58659,7
20395,Customer_20395,7
33071,Customer_33071,7
89621,Customer_89621,7
73521,Customer_73521,7
74806,Customer_74806,7
15878,Customer_15878,7
2580,Customer_2580,7
25149,Customer_25149,7
3591,Customer_3591,7
18809,Customer_18809,7
87464,Customer_87464,7
62168,Customer_62168,7
26128,Customer_26128,7
85607,Customer_85607,7
43024,Customer_43024,7
29623,Customer_29623,7
96144,Customer_96144,7
60807,Customer_60807,7
87336,Customer_87336,7
90455,Customer_90455,7
20722,Customer_20722,7
4600,Customer_4600,7
92609,Customer_92609,7
99386,Customer_99386,7
88504,Customer_88504,7
96403,Customer_96403,7
95742,Customer_95742,7
2251,Customer_2251,7
82598,Customer_82598,7
49406,Customer_49406,7
76189,Customer_76189,7
25080,Customer_25080,7
44210,Customer_44210,7
81244,Customer_81244,7
59199,Customer_59199,7
24245,Customer_24245,7
79491,Customer_79491,7
1923,Customer_1923,7
96202,Customer_96202,7
80812,Customer_80812,7
55295,Customer_55295,7
13631,Customer_13631,7
75112,Customer_75112,7
98567,Customer_98567,7
40442,Customer_40442,7
66772,Customer_66772,7
78864,Customer_78864,7
93609,Customer_93609,7
11821,Customer_11821,7
44933,Customer_44933,7
91938,Customer_91938,7
43704,Customer_43704,7
83845,Customer_83845,7
74370,Customer_74370,7
67824,Customer_67824,7
84370,Customer_84370,7
7176,Customer_7176,7
74254,Customer_74254,7
36583,Customer_36583,7
72214,Customer_72214,7
2737,Customer_2737,7
14863,Customer_14863,7
37865,Customer_37865,7
60317,Customer_60317,7
34255,Customer_34255,7
5298,Customer_5298,7
46208,Customer_46208,7
32526,Customer_32526,7
93842,Customer_93842,7
62208,Customer_62208,7
42410,Customer_42410,7
34629,Customer_34629,7
49758,Customer_49758,7
86748,Customer_86748,7
55794,Customer_55794,7
26469,Customer_26469,7
76446,Customer_76446,7
78004,Customer_78004,7
69619,Customer_69619,7
27806,Customer_27806,7
91599,Customer_91599,7
62999,Customer_62999,7
29604,Customer_29604,7
5832,Customer_5832,7
98329,Customer_98329,7
644,Customer_644,7
16512,Customer_16512,7
36751,Customer_36751,7
2065,Customer_2065,7
28384,Customer_28384,7
65867,Customer_65867,7
35095,Customer_35095,7
59116,Customer_59116,7
12259,Customer_12259,7
72295,Customer_72295,7
74690,Customer_74690,7
77968,Customer_77968,7
3599,Customer_3599,7
12873,Customer_12873,7
61337,Customer_61337,7
20638,Customer_20638,7
33972,Customer_33972,7
28053,Customer_28053,7
6560,Customer_6560,7
53512,Customer_53512,7
84556,Customer_84556,7
26324,Customer_26324,7
65720,Customer_65720,7
46274,Customer_46274,7
16211,Customer_16211,7
66642,Customer_66642,7
14661,Customer_14661,7
78554,Customer_78554,7
9246,Customer_9246,7
60063,Customer_60063,7
36006,Customer_36006,7
67947,Customer_67947,7
72812,Customer_72812,7
1113,Customer_1113,7
96925,Customer_96925,7
77307,Customer_77307,7
49205,Customer_49205,7
9451,Customer_9451,7
42570,Customer_42570,7
59163,Customer_59163,7
92989,Customer_92989,7
12979,Customer_12979,7
38585,Customer_38585,7
43268,Customer_43268,7
2932,Customer_2932,7
30307,Customer_30307,7
77073,Customer_77073,7
85432,Customer_85432,7
27,Customer_27,7
60980,Customer_60980,7
489,Customer_489,7
75837,Customer_75837,7
6163,Customer_6163,7
60082,Customer_60082,7
84653,Customer_84653,7
4019,Customer_4019,7
2548,Customer_2548,7
46006,Customer_46006,7
15178,Customer_15178,7
37164,Customer_37164,7
60397,Customer_60397,7
23712,Customer_23712,7
63655,Customer_63655,7
38040,Customer_38040,7
3224,Customer_3224,7
9060,Customer_9060,7
41488,Customer_41488,7
44110,Customer_44110,7
98260,Customer_98260,7
47922,Customer_47922,7
10299,Customer_10299,7
47144,Customer_47144,7
69490,Customer_69490,7
855,Customer_855,7
62066,Customer_62066,7
94184,Customer_94184,7
80763,Customer_80763,7
10600,Customer_10600,7
37659,Customer_37659,7
70386,Customer_70386,7
91329,Customer_91329,7
10926,Customer_10926,7
81365,Customer_81365,7
20352,Customer_20352,7
25969,Customer_25969,7
32849,Customer_32849,7
73865,Customer_73865,7
40194,Customer_40194,7
11188,Customer_11188,7
74281,Customer_74281,7
80574,Customer_80574,7
60503,Customer_60503,7
74800,Customer_74800,7
85139,Customer_85139,7
8579,Customer_8579,7
17,Customer_17,7
13030,Customer_13030,7
22989,Customer_22989,7
56605,Customer_56605,7
87834,Customer_87834,7
13737,Customer_13737,7
3668,Customer_3668,7
60426,Customer_60426,7
15659,Customer_15659,7
99732,Customer_99732,7
36780,Customer_36780,7
15221,Customer_15221,7
90201,Customer_90201,7
17159,Customer_17159,7
936,Customer_936,7
29440,Customer_29440,7
99911,Customer_99911,7
92182,Customer_92182,7
92134,Customer_92134,7
17153,Customer_17153,7
23979,Customer_23979,7
84398,Customer_84398,7
21632,Customer_21632,7
34732,Customer_34732,7
36837,Customer_36837,7
93990,Customer_93990,7
42516,Customer_42516,7
65164,Customer_65164,7
73408,Customer_73408,7
53114,Customer_53114,7
54476,Customer_54476,7
48069,Customer_48069,7
11660,Customer_11660,7
68251,Customer_68251,7
18123,Customer_18123,7
78792,Customer_78792,7
83017,Customer_83017,7
26429,Customer_26429,7
12173,Customer_12173,7
47887,Customer_47887,7
16713,Customer_16713,7
76236,Customer_76236,7
85157,Customer_85157,7
83288,Customer_83288,7
8917,Customer_8917,7
88993,Customer_88993,7
59465,Customer_59465,7
95771,Customer_95771,7
94798,Customer_94798,7
59562,Customer_59562,7
68289,Customer_68289,7
19900,Customer_19900,7
9879,Customer_9879,7
70099,Customer_70099,7
66342,Customer_66342,7
5795,Customer_5795,7
66071,Customer_66071,7
25165,Customer_25165,7
69321,Customer_69321,7
30820,Customer_30820,7
36024,Customer_36024,7
48096,Customer_48096,7
44482,Customer_44482,7
97905,Customer_97905,7
59561,Customer_59561,7
56683,Customer_56683,7
12817,Customer_12817,7
54079,Customer_54079,7
45680,Customer_45680,7
99009,Customer_99009,7
36449,Customer_36449,7
22682,Customer_22682,7
68547,Customer_68547,7
60478,Customer_60478,7
87995,Customer_87995,7
12007,Customer_12007,7
40193,Customer_40193,7
90562,Customer_90562,7
93884,Customer_93884,7
46246,Customer_46246,7
80078,Customer_80078,7
53045,Customer_53045,7
66891,Customer_66891,7
82273,Customer_82273,7
79954,Customer_79954,7
88692,Customer_88692,7
55566,Customer_55566,7
27887,Customer_27887,7
90331,Customer_90331,7
33795,Customer_33795,7
23787,Customer_23787,7
63223,Customer_63223,7
45351,Customer_45351,7
45916,Customer_45916,7
79874,Customer_79874,7
6522,Customer_6522,7
54570,Customer_54570,7
45291,Customer_45291,7
65064,Customer_65064,7
9860,Customer_9860,7
31061,Customer_31061,7
27035,Customer_27035,7
8269,Customer_8269,7
72026,Customer_72026,7
57137,Customer_57137,7
7881,Customer_7881,7
18105,Customer_18105,7
10148,Customer_10148,7
658,Customer_658,7
50913,Customer_50913,7
66073,Customer_66073,7
17155,Customer_17155,7
25529,Customer_25529,7
39271,Customer_39271,7
93864,Customer_93864,7
42633,Customer_42633,7
47395,Customer_47395,7
15484,Customer_15484,7
83508,Customer_83508,7
94709,Customer_94709,7
5300,Customer_5300,7
7932,Customer_7932,7
27797,Customer_27797,7
59765,Customer_59765,7
54640,Customer_54640,7
81738,Customer_81738,7
54988,Customer_54988,7
99246,Customer_99246,7
26005,Customer_26005,7
65187,Customer_65187,7
54795,Customer_54795,7
89783,Customer_89783,7
33090,Customer_33090,7
78527,Customer_78527,7
4550,Customer_4550,7
3186,Customer_3186,7
60057,Customer_60057,7
25446,Customer_25446,7
98925,Customer_98925,7
46448,Customer_46448,7
67446,Customer_67446,7
34379,Customer_34379,7
52934,Customer_52934,7
80804,Customer_80804,7
96888,Customer_96888,7
29007,Customer_29007,7
4847,Customer_4847,7
58642,Customer_58642,7
48304,Customer_48304,7
56336,Customer_56336,7
5911,Customer_5911,7
32975,Customer_32975,7
16823,Customer_16823,7
10534,Customer_10534,7
61461,Customer_61461,7
33414,Customer_33414,7
97627,Customer_97627,7
58923,Customer_58923,7
65961,Customer_65961,7
7701,Customer_7701,7
89671,Customer_89671,7
18179,Customer_18179,7
79334,Customer_79334,7
30601,Customer_30601,7
32831,Customer_32831,7
67104,Customer_67104,7
6269,Customer_6269,7
67948,Customer_67948,7
56494,Customer_56494,7
97072,Customer_97072,7
15700,Customer_15700,7
99215,Customer_99215,7
84883,Customer_84883,7
66415,Customer_66415,7
68396,Customer_68396,7
86878,Customer_86878,7
88643,Customer_88643,7
22516,Customer_22516,7
23019,Customer_23019,7
38541,Customer_38541,7
74233,Customer_74233,7
57957,Customer_57957,7
4647,Customer_4647,7
95721,Customer_95721,7
30773,Customer_30773,7
29608,Customer_29608,7
73119,Customer_73119,7
91566,Customer_91566,7
82716,Customer_82716,7
61068,Customer_61068,7
22867,Customer_22867,7
33698,Customer_33698,7
26152,Customer_26152,7
41850,Customer_41850,7
66757,Customer_66757,7
73740,Customer_73740,7
89867,Customer_89867,7
12685,Customer_12685,7
1036,Customer_1036,7
17923,Customer_17923,7
7553,Customer_7553,7
55267,Customer_55267,7
72766,Customer_72766,7
67575,Customer_67575,7
71859,Customer_71859,7
37279,Customer_37279,7
93392,Customer_93392,7
94091,Customer_94091,7
60586,Customer_60586,7
96518,Customer_96518,7
99748,Customer_99748,7
41434,Customer_41434,7
89281,Customer_89281,7
10985,Customer_10985,7
34888,Customer_34888,7
88377,Customer_88377,7
86068,Customer_86068,7
75629,Customer_75629,7
44570,Customer_44570,7
72122,Customer_72122,7
63068,Customer_63068,7
13251,Customer_13251,7
12967,Customer_12967,7
30453,Customer_30453,7
91298,Customer_91298,7
24599,Customer_24599,7
1579,Customer_1579,7
72102,Customer_72102,7
1132,Customer_1132,7
40328,Customer_40328,7
30094,Customer_30094,7
72190,Customer_72190,7
4225,Customer_4225,7
40998,Customer_40998,7
65315,Customer_65315,7
77141,Customer_77141,7
27715,Customer_27715,7
8736,Customer_8736,7
8330,Customer_8330,7
70272,Customer_70272,7
45641,Customer_45641,7
59443,Customer_59443,7
11037,Customer_11037,7
44022,Customer_44022,7
64795,Customer_64795,7
74621,Customer_74621,7
27192,Customer_27192,7
66755,Customer_66755,7
89182,Customer_89182,7
34594,Customer_34594,7
70926,Customer_70926,7
72423,Customer_72423,7
14589,Customer_14589,7
39192,Customer_39192,7
73716,Customer_73716,7
30009,Customer_30009,7
68845,Customer_68845,7
5461,Customer_5461,7
57244,Customer_57244,7
11272,Customer_11272,7
88540,Customer_88540,7
21748,Customer_21748,7
47281,Customer_47281,7
12736,Customer_12736,7
6608,Customer_6608,7
44352,Customer_44352,7
20635,Customer_20635,7
9422,Customer_9422,7
65989,Customer_65989,7
39836,Customer_39836,7
79305,Customer_79305,7
75718,Customer_75718,7
79970,Customer_79970,7
63187,Customer_63187,7
43624,Customer_43624,7
10845,Customer_10845,7
9172,Customer_9172,7
43330,Customer_43330,7
29790,Customer_29790,7
78346,Customer_78346,7
87016,Customer_87016,7
28096,Customer_28096,7
2380,Customer_2380,7
19602,Customer_19602,7
60210,Customer_60210,7
80188,Customer_80188,7
69500,Customer_69500,7
22691,Customer_22691,7
45423,Customer_45423,7
37316,Customer_37316,7
47328,Customer_47328,7
12389,Customer_12389,7
85272,Customer_85272,7
7405,Customer_7405,7
48365,Customer_48365,7
86983,Customer_86983,7
21559,Customer_21559,7
75806,Customer_75806,7
69408,Customer_69408,7
1677,Customer_1677,7
78033,Customer_78033,7
89980,Customer_89980,7
33408,Customer_33408,7
63818,Customer_63818,7
75863,Customer_75863,7
3690,Customer_3690,7
69277,Customer_69277,7
55232,Customer_55232,7
8523,Customer_8523,7
14932,Customer_14932,7
70075,Customer_70075,7
42133,Customer_42133,7
87695,Customer_87695,7
33208,Customer_33208,7
52275,Customer_52275,7
35728,Customer_35728,7
29904,Customer_29904,7
59675,Customer_59675,7
30911,Customer_30911,7
19088,Customer_19088,7
47909,Customer_47909,7
12244,Customer_12244,7
2722,Customer_2722,7
27943,Customer_27943,7
14621,Customer_14621,7
78652,Customer_78652,7
64105,Customer_64105,7
44820,Customer_44820,7
33608,Customer_33608,7
24564,Customer_24564,7
85997,Customer_85997,7
59115,Customer_59115,7
82402,Customer_82402,7
84975,Customer_84975,7
77804,Customer_77804,7
62747,Customer_62747,7
59490,Customer_59490,7
6247,Customer_6247,7
51039,Customer_51039,7
28719,Customer_28719,7
36620,Customer_36620,7
6678,Customer_6678,7
97882,Customer_97882,7
65706,Customer_65706,7
76546,Customer_76546,7
89629,Customer_89629,7
31561,Customer_31561,7
66205,Customer_66205,7
21437,Customer_21437,7
55263,Customer_55263,7
97087,Customer_97087,7
63946,Customer_63946,7
55963,Customer_55963,7
18077,Customer_18077,7
82278,Customer_82278,7
84540,Customer_84540,7
14257,Customer_14257,7
40237,Customer_40237,7
67680,Customer_67680,7
2027,Customer_2027,7
57938,Customer_57938,7
89873,Customer_89873,7
12129,Customer_12129,7
38207,Customer_38207,7
84748,Customer_84748,7
50813,Customer_50813,7
38285,Customer_38285,7
39611,Customer_39611,7
97302,Customer_97302,7
34417,Customer_34417,7
74160,Customer_74160,7
9785,Customer_9785,7
47713,Customer_47713,7
66537,Customer_66537,7
33130,Customer_33130,7
32481,Customer_32481,7
52946,Customer_52946,7
60562,Customer_60562,7
66367,Customer_66367,7
16116,Customer_16116,7
48939,Customer_48939,7
92141,Customer_92141,7
22839,Customer_22839,7
95091,Customer_95091,7
43502,Customer_43502,7
61809,Customer_61809,7
45009,Customer_45009,7
67326,Customer_67326,7
5931,Customer_5931,7
52760,Customer_52760,7
46503,Customer_46503,7
58616,Customer_58616,7
29227,Customer_29227,7
38148,Customer_38148,7
86835,Customer_86835,7
90520,Customer_90520,7
11144,Customer_11144,7
5759,Customer_5759,7
48644,Customer_48644,7
25972,Customer_25972,7
74129,Customer_74129,7
41210,Customer_41210,7
21817,Customer_21817,7
62595,Customer_62595,7
64513,Customer_64513,7
91639,Customer_91639,7
68861,Customer_68861,7
75171,Customer_75171,7
36744,Customer_36744,7
91526,Customer_91526,7
89773,Customer_89773,7
58960,Customer_58960,7
84148,Customer_84148,7
1939,Customer_1939,7
29958,Customer_29958,7
95790,Customer_95790,7
53552,Customer_53552,7
85119,Customer_85119,7
36663,Customer_36663,7
90481,Customer_90481,7
42310,Customer_42310,7
65693,Customer_65693,7
846,Customer_846,7
28531,Customer_28531,7
27437,Customer_27437,7
26320,Customer_26320,7
9433,Customer_9433,7
85417,Customer_85417,7
16686,Customer_16686,7
56503,Customer_56503,7
58262,Customer_58262,7
85856,Customer_85856,7
11459,Customer_11459,7
33655,Customer_33655,7
29490,Customer_29490,7
83756,Customer_83756,7
82903,Customer_82903,7
82279,Customer_82279,7
48940,Customer_48940,7
10615,Customer_10615,7
29832,Customer_29832,7
88828,Customer_88828,7
71066,Customer_71066,7
35851,Customer_35851,7
34268,Customer_34268,7
75847,Customer_75847,7
662,Customer_662,7
10154,Customer_10154,7
88572,Customer_88572,7
94575,Customer_94575,7
44049,Customer_44049,7
75353,Customer_75353,7
24364,Customer_24364,7
7667,Customer_7667,7
